Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1990,1990,1990,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,0,,,,0,,97252,,,0
H0,1990,1990,1990,4,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,9174,,,0
H0,1990,1990,1990,4,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,176143,,,,176143,,581997,,,0
H0,1990,1990,1990,4,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,7650796,,,,7650796,,4839456,,,0
H0,1990,1990,1990,4,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,185627,,,,185627,,191340,,,0
H0,1990,1990,1990,4,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1585642,,,,1585642,,2037059,,,0
H0,1990,1990,1990,4,0,1,Import,280,Fmr Fed. Rep. of Germany,DEU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,4047691,,,,4047691,,6121000,,,0
H0,1990,1990,1990,4,0,2,Export,280,Fmr Fed. Rep. of Germany,DEU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,117881072,,,,117881072,,74732000,,,0
H0,1990,1990,1990,4,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,282065,,,,282065,,817683,,,0
H0,1990,1990,1990,4,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,57295,,,,57295,,69206,,,0
H0,1990,1990,1990,4,0,2,Export,332,Haiti,HTI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,12601,,,,12601,,12657,,,0
H0,1990,1990,1990,4,0,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,5334,,,,5334,,98986,,,0
H0,1990,1990,1990,4,0,2,Export,352,Iceland,ISL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,45824,,,,45824,,36059,,,0
H0,1990,1990,1990,4,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,3555334,,,,3555334,,9035116,,,0
H0,1990,1990,1990,4,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,36496,,,,36496,,102920,,,0
H0,1990,1990,1990,4,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1021182,,,,1021182,,9591386,,,0
H0,1990,1990,1990,4,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,45244542,,,,45244542,,35353252,,,0
H0,1990,1990,1990,4,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1947791,,,,1947791,,1889360,,,0
H0,1990,1990,1990,4,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,150970,,,,150970,,331433,,,0
H0,1990,1990,1990,4,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,140269,,,,140269,,233204,,,0
H0,1990,1990,1990,4,0,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2640,,,,2640,,26916,,,0
H0,1990,1990,1990,4,0,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,179519,,,,179519,,852205,,,0
H0,1990,1990,1990,4,0,2,Export,454,Malawi,MWI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,16,,,,16,,53,,,0
H0,1990,1990,1990,4,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,12105403,,,,12105403,,11185070,,,0
H0,1990,1990,1990,4,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,3078901,,,,3078901,,2997878,,,0
H0,1990,1990,1990,4,0,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,227191,,,,227191,,126214,,,0
H0,1990,1990,1990,4,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,18169,,,,18169,,60985,,,0
H0,1990,1990,1990,4,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,284241,,,,284241,,856341,,,0
H0,1990,1990,1990,4,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,49154,,,,49154,,63468,,,0
H0,1990,1990,1990,4,0,1,Import,600,Paraguay,PRY,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,831117,,,,831117,,754196,,,0
H0,1990,1990,1990,4,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,30021,,,,30021,,109870,,,0
H0,1990,1990,1990,4,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,142850,,,,142850,,375014,,,0
H0,1990,1990,1990,4,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1842285,,,,1842285,,1181860,,,0
H0,1990,1990,1990,4,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,72092,,,,72092,,380916,,,0
H0,1990,1990,1990,4,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,18753240,,,,18753240,,22308920,,,0
H0,1990,1990,1990,4,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,22303116,,,,22303116,,15930054,,,0
H0,1990,1990,1990,4,0,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,8211366,,,,8211366,,8770791,,,0
H0,1990,1990,1990,4,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,266039,,,,266039,,291441,,,0
H0,1990,1990,1990,4,0,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1060404,,,,1060404,,740883,,,0
H0,1990,1990,1990,4,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,3002956,,,,3002956,,3307829,,,0
H0,1990,1990,1990,4,0,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,102011,,,,102011,,197327,,,0
H0,1990,1990,1990,4,0,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2486,,,,2486,,19802,,,0
H0,1990,1990,1990,4,0,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,8250,,,,8250,,24611,,,0
H0,1991,1991,1991,4,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,1595302,,,0
H0,1991,1991,1991,4,0,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,7857457,,,,7857457,,9463483,,,0
H0,1991,1991,1991,4,0,1,Import,50,Bangladesh,BGD,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,4042939,,,,4042939,,3911855,,,0
H0,1991,1991,1991,4,0,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1164065,,,,1164065,,1082999,,,0
H0,1991,1991,1991,4,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,62,,,,62,,1904,,,0
H0,1991,1991,1991,4,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,4555408,,,0
H0,1991,1991,1991,4,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,14356014,,,0
H0,1991,1991,1991,4,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,206035,,,0
H0,1991,1991,1991,4,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,3246,,,0
H0,1991,1991,1991,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,12711967,,,,12711967,,16106304,,,0
H0,1991,1991,1991,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,506365,,,,506365,,1058451,,,0
H0,1991,1991,1991,4,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,31058,,,,31058,,42480,,,0
H0,1991,1991,1991,4,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,179,,,,179,,5037,,,0
H0,1991,1991,1991,4,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,54341,,,0
H0,1991,1991,1991,4,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,19854,,,0
H0,1991,1991,1991,4,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,319024,,,,319024,,882491,,,0
H0,1991,1991,1991,4,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,7303398,,,,7303398,,3458651,,,0
H0,1991,1991,1991,4,0,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,182888,,,,182888,,152649,,,0
H0,1991,1991,1991,4,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,227766,,,,227766,,132152,,,0
H0,1991,1991,1991,4,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,163611,,,,163611,,75612,,,0
H0,1991,1991,1991,4,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,5731072,,,,5731072,,9376000,,,0
H0,1991,1991,1991,4,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,149939776,,,,149939776,,84149000,,,0
H0,1991,1991,1991,4,0,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,754000,,,,754000,,219505,,,0
H0,1991,1991,1991,4,0,2,Export,332,Haiti,HTI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,24635,,,,24635,,67828,,,0
H0,1991,1991,1991,4,0,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,3325,,,,3325,,91262,,,0
H0,1991,1991,1991,4,0,2,Export,352,Iceland,ISL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,13062,,,,13062,,7291,,,0
H0,1991,1991,1991,4,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,6187989,,,,6187989,,14355159,,,0
H0,1991,1991,1991,4,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,69189,,,,69189,,509650,,,0
H0,1991,1991,1991,4,0,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,39363,,,,39363,,39660,,,0
H0,1991,1991,1991,4,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2089750,,,,2089750,,17980817,,,0
H0,1991,1991,1991,4,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,40296146,,,,40296146,,33943131,,,0
H0,1991,1991,1991,4,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1492306,,,,1492306,,1297378,,,0
H0,1991,1991,1991,4,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,185086,,,,185086,,409026,,,0
H0,1991,1991,1991,4,0,1,Import,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,117646,,,,117646,,63512,,,0
H0,1991,1991,1991,4,0,2,Export,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,866,,,,866,,1592,,,0
H0,1991,1991,1991,4,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,275168,,,,275168,,364674,,,0
H0,1991,1991,1991,4,0,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,271,,,,271,,8095,,,0
H0,1991,1991,1991,4,0,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,333050,,,,333050,,677736,,,0
H0,1991,1991,1991,4,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,13841034,,,,13841034,,13992674,,,0
H0,1991,1991,1991,4,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,3349517,,,,3349517,,3517429,,,0
H0,1991,1991,1991,4,0,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,62081,,,,62081,,33247,,,0
H0,1991,1991,1991,4,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,166803,,,,166803,,75847,,,0
H0,1991,1991,1991,4,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,243779,,,,243779,,832819,,,0
H0,1991,1991,1991,4,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,61110,,,,61110,,121797,,,0
H0,1991,1991,1991,4,0,1,Import,600,Paraguay,PRY,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2411306,,,,2411306,,1781505,,,0
H0,1991,1991,1991,4,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2337445,,,,2337445,,449713,,,0
H0,1991,1991,1991,4,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,323553,,,,323553,,323178,,,0
H0,1991,1991,1991,4,0,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1258000,,,,1258000,,1955334,,,0
H0,1991,1991,1991,4,0,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2000,,,,2000,,10947,,,0
H0,1991,1991,1991,4,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1391840,,,,1391840,,1381951,,,0
H0,1991,1991,1991,4,0,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1135202,,,,1135202,,1405733,,,0
H0,1991,1991,1991,4,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,584473,,,,584473,,616190,,,0
H0,1991,1991,1991,4,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,19875,,,,19875,,60008,,,0
H0,1991,1991,1991,4,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,23106204,,,,23106204,,26343132,,,0
H0,1991,1991,1991,4,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,20383740,,,,20383740,,20760428,,,0
H0,1991,1991,1991,4,0,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,11318723,,,,11318723,,10065416,,,0
H0,1991,1991,1991,4,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,246576,,,,246576,,357339,,,0
H0,1991,1991,1991,4,0,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,893648,,,,893648,,578469,,,0
H0,1991,1991,1991,4,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,3816208,,,,3816208,,3478440,,,0
H0,1991,1991,1991,4,0,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,137659,,,,137659,,438349,,,0
H0,1991,1991,1991,4,0,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,67146,,,,67146,,264876,,,0
H0,1991,1991,1991,4,0,1,Import,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,561,,,,561,,1354,,,0
H0,1991,1991,1991,4,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,32103,,,,32103,,31263,,,0
H0,1991,1991,1991,4,0,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,29489416,,,,29489416,,21743478,,,0
H0,1991,1991,1991,4,0,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1135800,,,,1135800,,1020510,,,0
H0,1991,1991,1991,4,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,367,,,,367,,167,,,0
H0,1991,1991,1991,4,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,5193901,,,,5193901,,3647365,,,0
H0,1991,1991,1991,4,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,143834781,,,,143834781,,142029945,,,0
H0,1992,1992,1992,4,0,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,16082,,,,16082,,57303,,,0
H0,1992,1992,1992,4,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,2886887,,,0
H0,1992,1992,1992,4,0,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,10108756,,,,10108756,,12193158,,,0
H0,1992,1992,1992,4,0,1,Import,50,Bangladesh,BGD,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,969983,,,,969983,,2543108,,,0
H0,1992,1992,1992,4,0,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2725210,,,,2725210,,3057558,,,0
H0,1992,1992,1992,4,0,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1352967,,,,1352967,,1699208,,,0
H0,1992,1992,1992,4,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,764,,,,764,,3592,,,0
H0,1992,1992,1992,4,0,1,Import,84,Belize,BLZ,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,276750,,,,276750,,174129,,,0
H0,1992,1992,1992,4,0,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,5,,,,5,,6966,,,0
H0,1992,1992,1992,4,0,1,Import,104,Myanmar,MMR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,1155,,,0
H0,1992,1992,1992,4,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,7336207,,,0
H0,1992,1992,1992,4,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,19578764,,,0
H0,1992,1992,1992,4,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,253881,,,0
H0,1992,1992,1992,4,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,5383,,,0
H0,1992,1992,1992,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,16727530,,,,16727530,,21743684,,,0
H0,1992,1992,1992,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,67618,,,,67618,,124657,,,0
H0,1992,1992,1992,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,157780,,,,157780,,142614,,,0
H0,1992,1992,1992,4,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2912,,,,2912,,3804,,,0
H0,1992,1992,1992,4,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,129,,,,129,,5657,,,0
H0,1992,1992,1992,4,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,584686,,,,584686,,576286,,,0
H0,1992,1992,1992,4,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,8000,,,,8000,,4358,,,0
H0,1992,1992,1992,4,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,3369,,,0
H0,1992,1992,1992,4,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,160618,,,,160618,,602069,,,0
H0,1992,1992,1992,4,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,7469930,,,,7469930,,3975261,,,0
H0,1992,1992,1992,4,0,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,280444,,,,280444,,463109,,,0
H0,1992,1992,1992,4,0,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,40,,,,40,,41,,,0
