Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2003,2003,2003,4,0,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,699301,,,,699301,,777612,,,0
H2,2003,2003,2003,4,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,1,No Quantity,,,,,20249353,,4353216,,,0
H2,2003,2003,2003,4,0,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,1,No Quantity,,,,,6438926,,3008395,,,0
H2,2003,2003,2003,4,0,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,79453019,,,,79453019,,43071334,,,0
H2,2003,2003,2003,4,0,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,12556054,,,,12556054,,13362992,,,0
H2,2003,2003,2003,4,0,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,17606,,,,17606,,4537,,,0
H2,2003,2003,2003,4,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,31764,,,,31764,,33642,,,0
H2,2003,2003,2003,4,0,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,24329299,,,,24329299,,23259728,,,0
H2,2003,2003,2003,4,0,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,928341,,,,928341,,1585093,,,0
H2,2003,2003,2003,4,0,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,417704,,,,417704,,351965,,,0
H2,2003,2003,2003,4,0,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,240,,,,240,,149,,,0
H2,2003,2003,2003,4,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,12739312,,,,12739312,,9889239,,,0
H2,2003,2003,2003,4,0,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,205924501,,,,205924501,,169371007,,,6
H2,2003,2003,2003,4,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,13052885,,,,13052885,,9346695,,,6
H2,2003,2003,2003,4,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,248556297,,,,248556297,,238863813,,,6
H2,2003,2003,2003,4,0,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,301790,,,,301790,,75227,,,0
H2,2003,2003,2003,4,0,1,Import,894,Zambia,ZMB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,4553429,,,,4553429,,10295172,,,0
H2,2003,2003,2003,4,0,2,Export,894,Zambia,ZMB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,128124,,,,128124,,1073808,,,0
H2,2004,2004,2004,4,0,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,12334062,,,,12334062,,9111759,,,0
H2,2004,2004,2004,4,0,2,Export,8,Albania,ALB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,210731,,,,210731,,626224,,,0
H2,2004,2004,2004,4,0,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,18736621,,,,18736621,,5035171,,,0
H2,2004,2004,2004,4,0,2,Export,12,Algeria,DZA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,6024,,,,6024,,4668,,,0
H2,2004,2004,2004,4,0,1,Import,20,Andorra,AND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,338,,,,338,,5902,,,0
H2,2004,2004,2004,4,0,2,Export,20,Andorra,AND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,22346,,,,22346,,5628,,,0
H2,2004,2004,2004,4,0,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,533983,,,,533983,,1302512,,,0
H2,2004,2004,2004,4,0,2,Export,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,29447,,,,29447,,111940,,,0
H2,2004,2004,2004,4,0,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,6694,,,,6694,,17451,,,6
H2,2004,2004,2004,4,0,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,352,,,,352,,3516,,,6
H2,2004,2004,2004,4,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1523532,,,,1523532,,1099954,,,6
H2,2004,2004,2004,4,0,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,31517490,,,,31517490,,20892194,,,0
H2,2004,2004,2004,4,0,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1514083,,,,1514083,,734368,,,6
H2,2004,2004,2004,4,0,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,44790400,,,,44790400,,14445939,,,0
H2,2004,2004,2004,4,0,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,223062,,,,223062,,1598159,,,0
H2,2004,2004,2004,4,0,2,Export,44,Bahamas,BHS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,251456,,,,251456,,4840544,,,0
H2,2004,2004,2004,4,0,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,750,,,,750,,1702,,,0
H2,2004,2004,2004,4,0,1,Import,50,Bangladesh,BGD,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,5032208,,,,5032208,,4299318,,,0
H2,2004,2004,2004,4,0,2,Export,50,Bangladesh,BGD,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,772375,,,,772375,,899599,,,0
H2,2004,2004,2004,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1123111,,,,1123111,,6972479,,,0
H2,2004,2004,2004,4,0,2,Export,51,Armenia,ARM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,65127,,,,65127,,365307,,,0
H2,2004,2004,2004,4,0,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,40645566,,,,40645566,,18822512,,,0
H2,2004,2004,2004,4,0,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,90786300,,,,90786300,,77777183,,,0
H2,2004,2004,2004,4,0,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,2590333,,,,2590333,,1990981,,,6
H2,2004,2004,2004,4,0,2,Export,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,139,,,,139,,747,,,0
H2,2004,2004,2004,4,0,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1442413,,,,1442413,,1100864,,,0
H2,2004,2004,2004,4,0,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,14614,,,,14614,,12203,,,0
H2,2004,2004,2004,4,0,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,132850,,,,132850,,32067,,,0
H2,2004,2004,2004,4,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,5104,,,,5104,,120029,,,6
H2,2004,2004,2004,4,0,1,Import,90,Solomon Isds,SLB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,1,No Quantity,,,,,307167,,537659,,,0
H2,2004,2004,2004,4,0,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,14784618,,,,14784618,,7245960,,,0
H2,2004,2004,2004,4,0,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,2266046,,,,2266046,,2101934,,,0
H2,2004,2004,2004,4,0,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,22476271,,,,22476271,,20189400,,,0
H2,2004,2004,2004,4,0,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,270755,,,,270755,,108600,,,0
H2,2004,2004,2004,4,0,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,52173555,,,,52173555,,37696022,,,0
H2,2004,2004,2004,4,0,2,Export,116,Cambodia,KHM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,3470683,,,,3470683,,1365270,,,0
H2,2004,2004,2004,4,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,209166375,,,,209166375,,51712222,,,6
H2,2004,2004,2004,4,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,58807774,,,,58807774,,59752861,,,6
H2,2004,2004,2004,4,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,3444965,,,,3444965,,1074654,,,6
H2,2004,2004,2004,4,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,600243,,,,600243,,512843,,,6
H2,2004,2004,2004,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,7454138,,,,7454138,,25991403,,,6
H2,2004,2004,2004,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,955992,,,,955992,,986905,,,6
H2,2004,2004,2004,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,255423,,,,255423,,182901,,,0
H2,2004,2004,2004,4,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,81,,,,81,,278,,,0
H2,2004,2004,2004,4,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,288,,,,288,,8659,,,0
H2,2004,2004,2004,4,0,1,Import,175,Mayotte,MYT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,195898,,,,195898,,442556,,,0
H2,2004,2004,2004,4,0,2,Export,175,Mayotte,MYT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,8473,,,,8473,,8259,,,0
H2,2004,2004,2004,4,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,7078328,,,,7078328,,3045788,,,0
H2,2004,2004,2004,4,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,23918,,,,23918,,8979,,,0
H2,2004,2004,2004,4,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1546923,,,,1546923,,868831,,,0
H2,2004,2004,2004,4,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,150448,,,,150448,,226717,,,0
H2,2004,2004,2004,4,0,1,Import,192,Cuba,CUB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,9408506,,,,9408506,,13080174,,,0
H2,2004,2004,2004,4,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1180,,,,1180,,14619,,,0
H2,2004,2004,2004,4,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,80440,,,,80440,,97603,,,0
H2,2004,2004,2004,4,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,28530885,,,,28530885,,11765641,,,0
H2,2004,2004,2004,4,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,7712053,,,,7712053,,4299821,,,0
H2,2004,2004,2004,4,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,124837,,,,124837,,230962,,,0
H2,2004,2004,2004,4,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,19088381,,,,19088381,,9504343,,,0
H2,2004,2004,2004,4,0,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,20264,,,,20264,,40303,,,0
H2,2004,2004,2004,4,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,4233030,,,,4233030,,7903544,,,0
H2,2004,2004,2004,4,0,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1746,,,,1746,,1217,,,0
H2,2004,2004,2004,4,0,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,69131,,,,69131,,476627,,,0
H2,2004,2004,2004,4,0,2,Export,231,Ethiopia,ETH,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,12079,,,,12079,,64673,,,0
H2,2004,2004,2004,4,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,14414901,,,,14414901,,10188613,,,0
H2,2004,2004,2004,4,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,8941738,,,,8941738,,10224307,,,0
H2,2004,2004,2004,4,0,1,Import,234,Faeroe Isds,FRO,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1059,,,,1059,,11581,,,0
H2,2004,2004,2004,4,0,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1400158,,,,1400158,,2577864,,,0
H2,2004,2004,2004,4,0,2,Export,242,Fiji,FJI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,136258,,,,136258,,535733,,,0
H2,2004,2004,2004,4,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,137696,,,,137696,,91271,,,0
H2,2004,2004,2004,4,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,3702349,,,,3702349,,2565569,,,0
H2,2004,2004,2004,4,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,5177630,,,,5177630,,8503569,,,6
H2,2004,2004,2004,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,51669101,,,,51669101,,42127828,,,6
H2,2004,2004,2004,4,0,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,80,,,,80,,1772,,,0
H2,2004,2004,2004,4,0,1,Import,266,Gabon,GAB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,2855676,,,,2855676,,3850900,,,0
H2,2004,2004,2004,4,0,2,Export,266,Gabon,GAB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,3859,,,,3859,,33016,,,0
H2,2004,2004,2004,4,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,19382134,,,,19382134,,22355000,,,6
H2,2004,2004,2004,4,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,244918000,,,,244918000,,179244000,,,0
H2,2004,2004,2004,4,0,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,1,No Quantity,,,,,75965310,,41630004,,,0
H2,2004,2004,2004,4,0,2,Export,288,Ghana,GHA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,1,No Quantity,,,,,61354,,137386,,,0
H2,2004,2004,2004,4,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,112027,,,,112027,,390805,,,0
H2,2004,2004,2004,4,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1041055,,,,1041055,,398838,,,0
H2,2004,2004,2004,4,0,1,Import,304,Greenland,GRL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,83,,,,83,,1072,,,0
H2,2004,2004,2004,4,0,2,Export,304,Greenland,GRL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,3240,,,,3240,,1750,,,0
H2,2004,2004,2004,4,0,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,23828302,,,,23828302,,23744603,,,0
H2,2004,2004,2004,4,0,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,473247,,,,473247,,564785,,,0
H2,2004,2004,2004,4,0,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,12925567,,,,12925567,,9152594,,,6
H2,2004,2004,2004,4,0,2,Export,340,Honduras,HND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1719561,,,,1719561,,661826,,,0
H2,2004,2004,2004,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,15927744,,,,15927744,,3203423,,,0
H2,2004,2004,2004,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,10373264,,,,10373264,,2485473,,,0
H2,2004,2004,2004,4,0,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,23787600,,,,23787600,,14959000,,,0
H2,2004,2004,2004,4,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,6991159,,,,6991159,,5676000,,,6
H2,2004,2004,2004,4,0,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,12868,,,,12868,,115904,,,0
H2,2004,2004,2004,4,0,2,Export,352,Iceland,ISL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,695190,,,,695190,,205288,,,0
H2,2004,2004,2004,4,0,1,Import,364,Iran,IRN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,7212,,,,7212,,13863,,,0
H2,2004,2004,2004,4,0,2,Export,364,Iran,IRN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,15448,,,,15448,,6167,,,0
H2,2004,2004,2004,4,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,77135,,,,77135,,742771,,,0
H2,2004,2004,2004,4,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,5111997,,,,5111997,,19503934,,,0
H2,2004,2004,2004,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1724350,,,,1724350,,1221000,,,6
H2,2004,2004,2004,4,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,476345,,,,476345,,484000,,,6
H2,2004,2004,2004,4,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,45563385,,,,45563385,,20641919,,,0
H2,2004,2004,2004,4,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,72421590,,,,72421590,,54151942,,,0
H2,2004,2004,2004,4,0,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,8886514,,,,8886514,,8335906,,,0
H2,2004,2004,2004,4,0,2,Export,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1665,,,,1665,,1827,,,0
H2,2004,2004,2004,4,0,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,126440,,,,126440,,1409006,,,0
H2,2004,2004,2004,4,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,7309440,,,,7309440,,73246995,,,0
H2,2004,2004,2004,4,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,91082932,,,,91082932,,39141934,,,0
H2,2004,2004,2004,4,0,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,6135529,,,,6135529,,2682850,,,0
H2,2004,2004,2004,4,0,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,187088,,,,187088,,382053,,,0
H2,2004,2004,2004,4,0,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,8676804,,,,8676804,,7096713,,,0
H2,2004,2004,2004,4,0,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,240359,,,,240359,,261801,,,0
H2,2004,2004,2004,4,0,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,44419661,,,,44419661,,31817562,,,0
H2,2004,2004,2004,4,0,2,Export,404,Kenya,KEN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,471926,,,,471926,,1268040,,,0
H2,2004,2004,2004,4,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,12021896,,,,12021896,,6211066,,,0
H2,2004,2004,2004,4,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,145476227,,,,145476227,,80029389,,,0
H2,2004,2004,2004,4,0,1,Import,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1363236,,,,1363236,,3220135,,,6
H2,2004,2004,2004,4,0,2,Export,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,12300,,,,12300,,32208,,,0
H2,2004,2004,2004,4,0,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,7837137,,,,7837137,,6894000,,,6
H2,2004,2004,2004,4,0,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,135931,,,,135931,,292000,,,6
H2,2004,2004,2004,4,0,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,5955092,,,,5955092,,6610824,,,6
H2,2004,2004,2004,4,0,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,96918,,,,96918,,206179,,,6
H2,2004,2004,2004,4,0,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,35599666,,,,35599666,,21962628,,,0
H2,2004,2004,2004,4,0,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,8653457,,,,8653457,,8667675,,,0
H2,2004,2004,2004,4,0,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1950,,,,1950,,59439,,,0
H2,2004,2004,2004,4,0,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,84525,,,,84525,,417489,,,0
H2,2004,2004,2004,4,0,1,Import,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1273,,,,1273,,2980,,,0
H2,2004,2004,2004,4,0,2,Export,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,19721,,,,19721,,4121,,,0
H2,2004,2004,2004,4,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,1399850,,,,1399850,,1287339,,,0
H2,2004,2004,2004,4,0,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles.,8,Weight in kilograms,105,,,,105,,71,,,0
