Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,1996,1996,1996,4,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1194,,,,1194,,9078,,,0
H1,1996,1996,1996,4,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,242,,,,242,,981,,,0
H1,1996,1996,1996,4,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,32600000,,,,32600000,,23022182,,,0
H1,1996,1996,1996,4,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,7379618,,,,7379618,,7844900,,,0
H1,1996,1996,1996,4,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,353499,,,,353499,,2111408,,,0
H1,1996,1996,1996,4,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,9762140,,,,9762140,,6350074,,,0
H1,1996,1996,1996,4,0,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,5374,,,,5374,,10317,,,0
H1,1996,1996,1996,4,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,4768224,,,,4768224,,3011437,,,0
H1,1996,1996,1996,4,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,740312,,,,740312,,256421,,,0
H1,1996,1996,1996,4,0,1,Import,234,Faeroe Isds,FRO,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1125,,,,1125,,57344,,,0
H1,1996,1996,1996,4,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,43312,,,,43312,,145076,,,0
H1,1996,1996,1996,4,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1230015,,,,1230015,,1997217,,,0
H1,1996,1996,1996,4,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,22230916,,,,22230916,,27703828,,,0
H1,1996,1996,1996,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,38229708,,,,38229708,,45574880,,,0
H1,1996,1996,1996,4,0,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1625420,,,,1625420,,908031,,,0
H1,1996,1996,1996,4,0,2,Export,270,Gambia,GMB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,14108,,,,14108,,4613,,,0
H1,1996,1996,1996,4,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,9949378,,,,9949378,,13211383,,,0
H1,1996,1996,1996,4,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,237639952,,,,237639952,,179853632,,,0
H1,1996,1996,1996,4,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,187763,,,,187763,,905076,,,0
H1,1996,1996,1996,4,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,194076,,,,194076,,137159,,,0
H1,1996,1996,1996,4,0,1,Import,304,Greenland,GRL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,4,,,,4,,801,,,0
H1,1996,1996,1996,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,67605209,,,,67605209,,54085219,,,0
H1,1996,1996,1996,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,39328464,,,,39328464,,34267812,,,0
H1,1996,1996,1996,4,0,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,22947108,,,,22947108,,12962000,,,0
H1,1996,1996,1996,4,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2028437,,,,2028437,,1145000,,,0
H1,1996,1996,1996,4,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,9631458,,,,9631458,,31399584,,,0
H1,1996,1996,1996,4,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,34486,,,,34486,,95849,,,0
H1,1996,1996,1996,4,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,3022920,,,,3022920,,2040543,,,0
H1,1996,1996,1996,4,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,459091,,,,459091,,4291679,,,0
H1,1996,1996,1996,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,1031000,,,0
H1,1996,1996,1996,4,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,36554952,,,,36554952,,30091918,,,0
H1,1996,1996,1996,4,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,63548520,,,,63548520,,63710620,,,0
H1,1996,1996,1996,4,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,4588944,,,,4588944,,108165683,,,0
H1,1996,1996,1996,4,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,61098328,,,,61098328,,49508250,,,0
H1,1996,1996,1996,4,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1842395,,,,1842395,,2131379,,,0
H1,1996,1996,1996,4,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,50396792,,,,50396792,,26884952,,,0
H1,1996,1996,1996,4,0,1,Import,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,441,,,,441,,2060,,,0
H1,1996,1996,1996,4,0,2,Export,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,484,,,,484,,3014,,,0
H1,1996,1996,1996,4,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2930996,,,,2930996,,3355166,,,0
H1,1996,1996,1996,4,0,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,4803,,,,4803,,18762,,,0
H1,1996,1996,1996,4,0,2,Export,470,Malta,MLT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,707,,,,707,,61568,,,0
H1,1996,1996,1996,4,0,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,16121831,,,,16121831,,14094779,,,0
H1,1996,1996,1996,4,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,9336365,,,,9336365,,34651392,,,0
H1,1996,1996,1996,4,0,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,59599144,,,,59599144,,31357812,,,0
H1,1996,1996,1996,4,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,66383828,,,,66383828,,86246120,,,0
H1,1996,1996,1996,4,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,30539,,,,30539,,210995,,,0
H1,1996,1996,1996,4,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,268323,,,,268323,,356875,,,0
H1,1996,1996,1996,4,0,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,95869,,,,95869,,274247,,,0
H1,1996,1996,1996,4,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,4686028,,,,4686028,,2707749,,,0
H1,1996,1996,1996,4,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,72347344,,,,72347344,,30479000,,,0
H1,1996,1996,1996,4,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,7212999,,,,7212999,,7258000,,,0
H1,1996,1996,1996,4,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,150893,,,,150893,,443427,,,0
H1,1996,1996,1996,4,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,330810,,,,330810,,460935,,,0
H1,1996,1996,1996,4,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,6949289,,,,6949289,,8617314,,,0
H1,1996,1996,1996,4,0,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,50277,,,,50277,,7522,,,0
H1,1996,1996,1996,4,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2019173,,,,2019173,,924527,,,0
H1,1996,1996,1996,4,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,37026,,,,37026,,54442,,,0
H1,1996,1996,1996,4,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,89375,,,,89375,,95671,,,0
H1,1996,1996,1996,4,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,10038,,,,10038,,45644,,,0
H1,1996,1996,1996,4,0,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,7145500,,,,7145500,,8889030,,,0
H1,1996,1996,1996,4,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,744824,,,,744824,,636242,,,0
H1,1996,1996,1996,4,0,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,120728,,,,120728,,275206,,,0
H1,1996,1996,1996,4,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,14440842,,,,14440842,,7178319,,,0
H1,1996,1996,1996,4,0,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1897100,,,,1897100,,880197,,,0
H1,1996,1996,1996,4,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,20228592,,,,20228592,,14698767,,,0
H1,1996,1996,1996,4,0,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,881,,,,881,,3120,,,0
H1,1996,1996,1996,4,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,17684,,,,17684,,113596,,,0
H1,1996,1996,1996,4,0,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,18375072,,,,18375072,,24510656,,,0
H1,1996,1996,1996,4,0,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,615094,,,,615094,,7015446,,,0
H1,1996,1996,1996,4,0,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,24765,,,,24765,,35744,,,0
H1,1996,1996,1996,4,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,7429229,,,,7429229,,14617344,,,0
H1,1996,1996,1996,4,0,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,75872320,,,,75872320,,89018408,,,0
H1,1996,1996,1996,4,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,6622572,,,,6622572,,7163046,,,0
H1,1996,1996,1996,4,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,218494622,,,,218494622,,250216160,,,0
H1,1996,1996,1996,4,0,1,Import,862,Venezuela,VEN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2572,,,,2572,,4614,,,0
H1,1997,1997,1997,4,0,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,6232092,,,,6232092,,4771718,,,0
H1,1997,1997,1997,4,0,2,Export,8,Albania,ALB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,105085,,,,105085,,33482,,,0
H1,1997,1997,1997,4,0,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,10575296,,,,10575296,,7906068,,,0
H1,1997,1997,1997,4,0,1,Import,20,Andorra,AND,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,198,,,,198,,2990,,,0
H1,1997,1997,1997,4,0,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,62,,,,62,,227,,,0
H1,1997,1997,1997,4,0,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,13,,,,13,,60,,,0
H1,1997,1997,1997,4,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,3376294,,,0
H1,1997,1997,1997,4,0,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,14571307,,,,14571307,,25367104,,,0
H1,1997,1997,1997,4,0,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1324437,,,,1324437,,790931,,,0
H1,1997,1997,1997,4,0,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,17320966,,,,17320966,,8112832,,,0
H1,1997,1997,1997,4,0,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,138760,,,,138760,,705612,,,0
H1,1997,1997,1997,4,0,2,Export,44,Bahamas,BHS,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,272198,,,,272198,,4106920,,,0
H1,1997,1997,1997,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,204820,,,,204820,,431624,,,0
H1,1997,1997,1997,4,0,1,Import,58,Belgium-Luxembourg,BEL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,53704056,,,,53704056,,37099592,,,0
H1,1997,1997,1997,4,0,2,Export,58,Belgium-Luxembourg,BEL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,93778944,,,,93778944,,105192232,,,0
H1,1997,1997,1997,4,0,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1388504,,,,1388504,,2091463,,,0
H1,1997,1997,1997,4,0,2,Export,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,476,,,,476,,500,,,0
H1,1997,1997,1997,4,0,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,520040,,,,520040,,597709,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,8156,,,,8156,,120318,,,0
H1,1997,1997,1997,4,0,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,4588068,,,,4588068,,2248227,,,0
H1,1997,1997,1997,4,0,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,489153,,,,489153,,186818,,,0
H1,1997,1997,1997,4,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,41727595,,,,41727595,,17800017,,,0
H1,1997,1997,1997,4,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,55165218,,,0
H1,1997,1997,1997,4,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,941647,,,,941647,,1508202,,,0
H1,1997,1997,1997,4,0,1,Import,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1458676,,,,1458676,,1507719,,,0
H1,1997,1997,1997,4,0,2,Export,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,480,,,,480,,17070,,,0
H1,1997,1997,1997,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,11486088,,,,11486088,,18185330,,,0
H1,1997,1997,1997,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,18083,,,,18083,,30310,,,0
H1,1997,1997,1997,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2411438,,,,2411438,,1380985,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2090462,,,,2090462,,1412585,,,0
H1,1997,1997,1997,4,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,1,No Quantity,0,,,,0,,527,,,0
H1,1997,1997,1997,4,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,4201354,,,,4201354,,3988403,,,0
H1,1997,1997,1997,4,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,12683,,,,12683,,102795,,,0
H1,1997,1997,1997,4,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,80671,,,,80671,,80515,,,0
H1,1997,1997,1997,4,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,246000,,,,246000,,312995,,,0
H1,1997,1997,1997,4,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,551,,,,551,,2850,,,0
H1,1997,1997,1997,4,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,4295,,,,4295,,9442,,,0
H1,1997,1997,1997,4,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,29251200,,,,29251200,,16321315,,,0
H1,1997,1997,1997,4,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,6023838,,,,6023838,,2294356,,,0
H1,1997,1997,1997,4,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,1327267,,,,1327267,,415201,,,0
H1,1997,1997,1997,4,0,1,Import,234,Faeroe Isds,FRO,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,830,,,,830,,34826,,,0
H1,1997,1997,1997,4,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,17528,,,,17528,,92108,,,0
H1,1997,1997,1997,4,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,2164267,,,,2164267,,4278669,,,0
H1,1997,1997,1997,4,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,28289660,,,,28289660,,25684624,,,0
H1,1997,1997,1997,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,50039640,,,,50039640,,51086144,,,0
H1,1997,1997,1997,4,0,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,128,,,,128,,470,,,0
H1,1997,1997,1997,4,0,1,Import,266,Gabon,GAB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,3332034,,,,3332034,,3932148,,,0
H1,1997,1997,1997,4,0,2,Export,266,Gabon,GAB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,33741,,,,33741,,262380,,,0
H1,1997,1997,1997,4,0,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,444069,,,,444069,,885693,,,0
H1,1997,1997,1997,4,0,2,Export,270,Gambia,GMB,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,100513,,,,100513,,37953,,,0
H1,1997,1997,1997,4,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,6309,Worn clothing and other worn articles,8,Weight in kilograms,8349458,,,,8349458,,7605251,,,0
